Data values,Data values_sort,Data description,Data description_reference,Data description_sort,Data description_hierarchy,Area code,Area code_reference,Area code_sort,Area code_hierarchy,Area name,Area name_reference,Area name_sort,Area name_hierarchy,Domain,Domain_reference,Domain_sort,Domain_hierarchy,Notes
1412,1412,Rank,Rank,1,,W01000028,W01000028,25,,Llannerch-y-medd,W01000028,25,W06000001,Physical environment,pe,9,,
348,348,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,WIMD,wimd,1,,
309,309,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Income,inc,2,,
309,309,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Employment,emp,3,,
332,332,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Health,heal,4,,
488,488,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Education,educ,5,,
1147,1147,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Access to services,ats,6,,
365,365,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Housing,hous,7,,
251,251,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Community safety,cs,8,,
1514,1514,Rank,Rank,1,,W01000029,W01000029,26,,London Road,W01000029,26,W06000001,Physical environment,pe,9,,
307,307,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,WIMD,wimd,1,,
245,245,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Income,inc,2,,
354,354,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Employment,emp,3,,
301,301,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Health,heal,4,,
262,262,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Education,educ,5,,
1044,1044,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Access to services,ats,6,,
572,572,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Housing,hous,7,,
346,346,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Community safety,cs,8,,
1741,1741,Rank,Rank,1,,W01000030,W01000030,27,,Maeshyfryd,W01000030,27,W06000001,Physical environment,pe,9,,
640,640,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,WIMD,wimd,1,,
832,832,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Income,inc,2,,
849,849,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Employment,emp,3,,
1340,1340,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Health,heal,4,,
857,857,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Education,educ,5,,
94,94,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Access to services,ats,6,,
139,139,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Housing,hous,7,,
1156,1156,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Community safety,cs,8,,
1420,1420,Rank,Rank,1,,W01000031,W01000031,28,,Mechell,W01000031,28,W06000001,Physical environment,pe,9,,
211,211,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,WIMD,wimd,1,,
150,150,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Income,inc,2,,
189,189,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Employment,emp,3,,
296,296,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Health,heal,4,,
209,209,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Education,educ,5,,
875,875,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Access to services,ats,6,,
703,703,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Housing,hous,7,,
367,367,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Community safety,cs,8,,
1833,1833,Rank,Rank,1,,W01000033,W01000033,29,,Morawelon,W01000033,29,W06000001,Physical environment,pe,9,,
1314,1314,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,WIMD,wimd,1,,
946,946,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Income,inc,2,,
1130,1130,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Employment,emp,3,,
1324,1324,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Health,heal,4,,
1057,1057,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Education,educ,5,,
654,654,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Access to services,ats,6,,
1694,1694,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Housing,hous,7,,
831,831,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Community safety,cs,8,,
1815,1815,Rank,Rank,1,,W01000034,W01000034,30,,Parc a'r Mynydd,W01000034,30,W06000001,Physical environment,pe,9,,
989,989,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,WIMD,wimd,1,,
1195,1195,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Income,inc,2,,
1137,1137,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Employment,emp,3,,
1294,1294,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Health,heal,4,,
1084,1084,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Education,educ,5,,
175,175,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Access to services,ats,6,,
269,269,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Housing,hous,7,,
1349,1349,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Community safety,cs,8,,
1528,1528,Rank,Rank,1,,W01000035,W01000035,31,,Pentraeth,W01000035,31,W06000001,Physical environment,pe,9,,
182,182,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,WIMD,wimd,1,,
213,213,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Income,inc,2,,
129,129,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Employment,emp,3,,
463,463,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Health,heal,4,,
108,108,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Education,educ,5,,
1588,1588,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Access to services,ats,6,,
279,279,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Housing,hous,7,,
122,122,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Community safety,cs,8,,
918,918,Rank,Rank,1,,W01000036,W01000036,32,,Porthyfelin 1,W01000036,32,W06000001,Physical environment,pe,9,,
917,917,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,WIMD,wimd,1,,
998,998,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Income,inc,2,,
739,739,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Employment,emp,3,,
1035,1035,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Health,heal,4,,
440,440,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Education,educ,5,,
1013,1013,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Access to services,ats,6,,
639,639,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Housing,hous,7,,
981,981,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Community safety,cs,8,,
1760,1760,Rank,Rank,1,,W01000037,W01000037,33,,Porthyfelin 2,W01000037,33,W06000001,Physical environment,pe,9,,
612,612,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,WIMD,wimd,1,,
928,928,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Income,inc,2,,
967,967,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Employment,emp,3,,
1010,1010,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Health,heal,4,,
914,914,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Education,educ,5,,
45,45,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Access to services,ats,6,,
204,204,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Housing,hous,7,,
719,719,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Community safety,cs,8,,
1142,1142,Rank,Rank,1,,W01000038,W01000038,34,,Rhosyr,W01000038,34,W06000001,Physical environment,pe,9,,
1396,1396,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,WIMD,wimd,1,,
1701,1701,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Income,inc,2,,
1458,1458,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Employment,emp,3,,
1489,1489,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Health,heal,4,,
1014,1014,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Education,educ,5,,
244,244,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Access to services,ats,6,,
1324,1324,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Housing,hous,7,,
1034,1034,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Community safety,cs,8,,
995,995,Rank,Rank,1,,W01000040,W01000040,35,,Trearddur 2,W01000040,35,W06000001,Physical environment,pe,9,,
303,303,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,WIMD,wimd,1,,
203,203,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Income,inc,2,,
416,416,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Employment,emp,3,,
528,528,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Health,heal,4,,
311,311,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Education,educ,5,,
436,436,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Access to services,ats,6,,
548,548,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Housing,hous,7,,
237,237,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Community safety,cs,8,,
1836,1836,Rank,Rank,1,,W01000041,W01000041,36,,Tudur,W01000041,36,W06000001,Physical environment,pe,9,,
1435,1435,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,WIMD,wimd,1,,
1083,1083,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Income,inc,2,,
1171,1171,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Employment,emp,3,,
1130,1130,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Health,heal,4,,
1231,1231,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Education,educ,5,,
1102,1102,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Access to services,ats,6,,
1431,1431,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Housing,hous,7,,
1152,1152,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Community safety,cs,8,,
1714,1714,Rank,Rank,1,,W01000042,W01000042,37,,Tysilio,W01000042,37,W06000001,Physical environment,pe,9,,
1619,1619,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,WIMD,wimd,1,,
1817,1817,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Income,inc,2,,
1694,1694,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Employment,emp,3,,
1356,1356,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Health,heal,4,,
1528,1528,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Education,educ,5,,
285,285,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Access to services,ats,6,,
1631,1631,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Housing,hous,7,,
1904,1904,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Community safety,cs,8,,
1349,1349,Rank,Rank,1,,W01000044,W01000044,38,,Valley 2,W01000044,38,W06000001,Physical environment,pe,9,,
1004,1004,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,WIMD,wimd,1,,
1023,1023,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Income,inc,2,,
1265,1265,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Employment,emp,3,,
1533,1533,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Health,heal,4,,
1186,1186,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Education,educ,5,,
214,214,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Access to services,ats,6,,
172,172,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Housing,hous,7,,
1478,1478,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Community safety,cs,8,,
1417,1417,Rank,Rank,1,,W01000047,W01000047,39,,Abererch,W01000047,39,W06000002,Physical environment,pe,9,,
1052,1052,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,WIMD,wimd,1,,
1131,1131,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Income,inc,2,,
1306,1306,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Employment,emp,3,,
1550,1550,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Health,heal,4,,
1175,1175,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Education,educ,5,,
259,259,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Access to services,ats,6,,
229,229,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Housing,hous,7,,
994,994,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Community safety,cs,8,,
938,938,Rank,Rank,1,,W01000050,W01000050,40,,"Abergwyngregyn, Llanllechid a Llandygai",W01000050,40,W06000002,Physical environment,pe,9,,
1255,1255,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,WIMD,wimd,1,,
977,977,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Income,inc,2,,
1106,1106,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Employment,emp,3,,
1245,1245,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Health,heal,4,,
990,990,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Education,educ,5,,
1551,1551,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Access to services,ats,6,,
675,675,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Housing,hous,7,,
827,827,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Community safety,cs,8,,
983,983,Rank,Rank,1,,W01000051,W01000051,41,,Y Bala,W01000051,41,W06000002,Physical environment,pe,9,,
1483,1483,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,WIMD,wimd,1,,
1540,1540,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Income,inc,2,,
1515,1515,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Employment,emp,3,,
1420,1420,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Health,heal,4,,
1475,1475,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Education,educ,5,,
262,262,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Access to services,ats,6,,
1009,1009,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Housing,hous,7,,
1764,1764,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Community safety,cs,8,,
1889,1889,Rank,Rank,1,,W01000052,W01000052,42,,Bethel,W01000052,42,W06000002,Physical environment,pe,9,,
1147,1147,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,WIMD,wimd,1,,
1616,1616,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Income,inc,2,,
1568,1568,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Employment,emp,3,,
1721,1721,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Health,heal,4,,
1624,1624,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Education,educ,5,,
219,219,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Access to services,ats,6,,
25,25,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Housing,hous,7,,
1552,1552,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Community safety,cs,8,,
1626,1626,Rank,Rank,1,,W01000053,W01000053,43,,"Ceunant, Cwm-y-glo",W01000053,43,W06000002,Physical environment,pe,9,,
1152,1152,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,WIMD,wimd,1,,
1194,1194,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Income,inc,2,,
1245,1245,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Employment,emp,3,,
1614,1614,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Health,heal,4,,
1079,1079,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Education,educ,5,,
321,321,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Access to services,ats,6,,
465,465,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Housing,hous,7,,
1329,1329,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Community safety,cs,8,,
521,521,Rank,Rank,1,,W01000054,W01000054,44,,Y Bontnewydd a Llanfaglan,W01000054,44,W06000002,Physical environment,pe,9,,
463,463,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,WIMD,wimd,1,,
510,510,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Income,inc,2,,
649,649,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Employment,emp,3,,
491,491,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Health,heal,4,,
737,737,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Education,educ,5,,
768,768,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Access to services,ats,6,,
120,120,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Housing,hous,7,,
500,500,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Community safety,cs,8,,
532,532,Rank,Rank,1,,W01000056,W01000056,45,,Bowydd a'r Rhiw,W01000056,45,W06000002,Physical environment,pe,9,,
808,808,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,WIMD,wimd,1,,
1384,1384,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Income,inc,2,,
1475,1475,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Employment,emp,3,,
1577,1577,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Health,heal,4,,
1434,1434,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Education,educ,5,,
36,36,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Access to services,ats,6,,
39,39,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Housing,hous,7,,
1305,1305,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Community safety,cs,8,,
1071,1071,Rank,Rank,1,,W01000057,W01000057,46,,"Brithdir a Llanfachreth, Y Ganllwyd a Llanelltud",W01000057,46,W06000002,Physical environment,pe,9,,
405,405,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,WIMD,wimd,1,,
444,444,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Income,inc,2,,
472,472,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Employment,emp,3,,
653,653,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Health,heal,4,,
322,322,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Education,educ,5,,
783,783,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Access to services,ats,6,,
392,392,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Housing,hous,7,,
109,109,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Community safety,cs,8,,
1450,1450,Rank,Rank,1,,W01000059,W01000059,47,,Cadnant,W01000059,47,W06000002,Physical environment,pe,9,,
626,626,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,WIMD,wimd,1,,
1163,1163,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Income,inc,2,,
1385,1385,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Employment,emp,3,,
1578,1578,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Health,heal,4,,
1691,1691,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Education,educ,5,,
7,7,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Access to services,ats,6,,
17,17,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Housing,hous,7,,
1511,1511,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Community safety,cs,8,,
407,407,Rank,Rank,1,,W01000060,W01000060,48,,Corris a Mawddwy,W01000060,48,W06000002,Physical environment,pe,9,,
1485,1485,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,WIMD,wimd,1,,
1216,1216,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,Income,inc,2,,
1181,1181,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,Employment,emp,3,,
1426,1426,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,Health,heal,4,,
1085,1085,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,Education,educ,5,,
1315,1315,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,Access to services,ats,6,,
1084,1084,Rank,Rank,1,,W01000061,W01000061,49,,Criccieth,W01000061,49,W06000002,Housing,hous,7,,
